,year,origin,origin_zip,dest,dest_zip,status
2882,2012,OLH,91913,MOH,92154,Approved
2883,2012,SOH,92154,MOH,92154,Approved
2884,2012,SYH,92154,MOH,92154,Approved
2885,2012,CPH,91911,MOH,92154,Approved
2886,2012,MVH,91932,MOH,92154,Approved
2887,2012,SYH,92154,MOH,92154,Approved
2888,2012,SOH,92154,MOH,92154,Approved
2889,2012,CPH,91911,MOH,92154,Approved
2890,2012,SOH,92154,MOH,92154,Approved
2891,2012,SOH,92154,MOH,92154,Approved
2892,2012,SOH,92154,MOH,92154,Approved
2893,2012,SYH,92154,MOH,92154,Approved
2894,2012,SUH,91950,MOH,92154,Approved
2895,2012,SYH,92154,MOH,92154,Approved
2896,2012,MVH,91932,MOH,92154,Approved
2897,2012,MVH,91932,MOH,92154,Approved
2898,2012,SYH,92154,MOH,92154,Approved
2899,2012,SYH,92154,MOH,92154,Approved
2900,2012,MVH,91932,MOH,92154,Approved
2901,2012,SYH,92154,MOH,92154,Approved
2902,2012,SOH,92154,MOH,92154,Approved
2903,2012,SOH,92154,MOH,92154,Denied
2904,2012,SOH,92154,MOH,92154,Approved
2905,2012,SOH,92154,MOH,92154,Approved
2906,2012,SOH,92154,MOH,92154,Approved
2907,2012,OLH,91913,MOH,92154,Approved
2908,2012,SYH,92154,MOH,92154,Approved
2909,2012,SOH,92154,MOH,92154,Approved
2910,2012,SYH,92154,MOH,92154,Approved
2911,2012,SYH,92154,MOH,92154,Approved
2912,2012,SYH,92154,MOH,92154,Approved
2913,2012,SOH,92154,MOH,92154,Approved
2914,2012,MVH,91932,MOH,92154,Approved
2915,2012,SOH,92154,MOH,92154,Approved
2916,2012,SOH,92154,MOH,92154,Approved
2917,2012,CPH,91911,MOH,92154,Approved
2918,2012,CVH,91911,MOH,92154,Approved
2919,2012,CPM,91911,MOM,92154,Approved
2920,2012,SOM,92154,MOM,92154,Approved
2921,2012,CPM,91911,MOM,92154,Approved
2922,2012,SOM,92154,MOM,92154,Approved
2923,2012,CPM,91911,MOM,92154,Approved
2924,2012,SOM,92154,MOM,92154,Approved
2925,2012,CVM,91910,MOM,92154,Approved
2926,2012,CPM,91911,MOM,92154,Approved
2927,2012,MVM,92154,MOM,92154,Approved
2928,2012,HTM,91910,MOM,92154,Approved
2929,2012,SOM,92154,MOM,92154,Approved
2930,2012,CPM,91911,MOM,92154,Approved
2931,2012,SOM,92154,MOM,92154,Approved
2932,2012,CPM,91911,MOM,92154,Approved
2933,2012,MVM,92154,MOM,92154,Approved
2934,2012,MVM,92154,MOM,92154,Approved
2935,2012,CPM,91911,MOM,92154,Approved
2936,2012,SOM,92154,MOM,92154,Approved
2937,2012,CPM,91911,MOM,92154,Approved
2938,2012,NCM,91950,MOM,92154,Approved
2939,2012,CVM,91910,MOM,92154,Approved
2940,2012,CVM,91910,MOM,92154,Approved
2941,2012,CPM,91911,MOM,92154,Approved
2942,2012,CPM,91911,MOM,92154,Approved
2943,2012,CPM,91911,MOM,92154,Approved
2944,2012,SOM,92154,MOM,92154,Approved
2945,2012,SOM,92154,MOM,92154,Approved
2946,2012,SOM,92154,MOM,92154,Approved
2947,2012,MVM,92154,MOM,92154,Approved
2948,2012,MVM,92154,MOM,92154,Approved
2949,2012,CPM,91911,MOM,92154,Approved
2950,2012,CPM,91911,MOM,92154,Approved
2951,2012,CPM,91911,MOM,92154,Approved
2952,2012,SOM,92154,MOM,92154,Approved
2953,2012,MVM,92154,MOM,92154,Approved
2954,2012,SOM,92154,MOM,92154,Approved
2955,2012,MVM,92154,MOM,92154,Approved
2956,2012,SOM,92154,MOM,92154,Approved
2957,2012,SOM,92154,MOM,92154,Approved
2958,2012,CPM,91911,MOM,92154,Approved
2959,2012,SOM,92154,MOM,92154,Approved
2960,2012,MVM,92154,MOM,92154,Approved
2961,2012,BVM,91910,MOM,92154,Approved
2962,2012,CPM,91911,MOM,92154,Approved
2963,2012,SOM,92154,MOM,92154,Approved
2964,2012,SOM,92154,MOM,92154,Approved
2965,2012,SOM,92154,MOM,92154,Approved
2966,2012,CPM,91911,MOM,92154,Approved
2967,2012,MVM,92154,MOM,92154,Approved
2968,2012,MVM,92154,MOM,92154,Approved
2969,2012,SOM,92154,MOM,92154,Approved
2970,2012,SOM,92154,MOM,92154,Approved
2971,2012,SOM,92154,MOM,92154,Approved
2972,2012,MVM,92154,MOM,92154,Approved
2973,2012,SOM,92154,MOM,92154,Approved
2974,2012,CPM,91911,MOM,92154,Approved
2975,2012,SOM,92154,MOM,92154,Approved
2976,2012,SOM,92154,MOM,92154,Approved
2977,2012,MVM,92154,MOM,92154,Approved
2978,2012,SOM,92154,MOM,92154,Approved
2979,2012,MVM,92154,MOM,92154,Approved
2980,2012,SOM,92154,MOM,92154,Approved
2981,2012,BVM,91910,MOM,92154,Approved
2982,2012,SOM,92154,MOM,92154,Approved
2983,2012,CPM,91911,MOM,92154,Approved
2984,2012,HTM,91910,MOM,92154,Approved
2985,2012,CPM,91911,MOM,92154,Approved
2986,2012,MVM,92154,MOM,92154,Approved
2987,2012,SOM,92154,MOM,92154,Approved
2988,2012,MVM,92154,MOM,92154,Approved
2989,2012,CPM,91911,MOM,92154,Approved
2990,2012,CPM,91911,MOM,92154,Approved
2991,2012,CPM,91911,MOM,92154,Approved
2992,2012,SOM,92154,MOM,92154,Approved
2993,2012,CPM,91911,MOM,92154,Approved
2994,2012,MVM,92154,MOM,92154,Approved
2995,2012,SOM,92154,MOM,92154,Approved
2996,2012,CPM,91911,MOM,92154,Approved
2997,2012,CPM,91911,MOM,92154,Approved
2998,2012,HTM,91910,MOM,92154,Approved
2999,2012,SOM,92154,MOM,92154,Approved
3000,2012,SOM,92154,MOM,92154,Approved
3001,2012,CPM,91911,MOM,92154,Approved
3002,2012,SOM,92154,MOM,92154,Approved
3003,2012,CPM,91911,MOM,92154,Approved
3004,2012,MVM,92154,MOM,92154,Approved
3005,2012,NCM,91950,MOM,92154,Approved
3006,2012,CVM,91910,MOM,92154,Approved
3007,2012,CPM,91911,MOM,92154,Approved
3008,2012,SOM,92154,MOM,92154,Approved
3009,2012,MVM,92154,MOM,92154,Approved
3010,2012,SOM,92154,MOM,92154,Approved
3011,2012,SOM,92154,MOM,92154,Approved
3012,2012,SOM,92154,MOM,92154,Approved
3013,2012,SOM,92154,MOM,92154,Approved
3014,2012,SOM,92154,MOM,92154,Approved
3015,2012,SOM,92154,MOM,92154,Approved
3016,2012,CPM,91911,MOM,92154,Approved
3017,2012,SOM,92154,MOM,92154,Approved
3018,2012,SOM,92154,MOM,92154,Approved
3019,2012,CPM,91911,MOM,92154,Approved
3020,2012,CPM,91911,MOM,92154,Approved
3021,2012,HTM,91910,MOM,92154,Approved
3022,2012,GJH,91950,MOM,92154,Approved
3023,2012,SOM,92154,MOM,92154,Approved
3024,2012,SOM,92154,MOM,92154,Approved
3025,2012,CPM,91911,MOM,92154,Approved
3026,2012,SOH,92154,MVH,91932,Approved
3027,2012,SOH,92154,MVH,91932,Approved
3028,2012,MOH,92154,MVH,91932,Approved
3029,2012,SYH,92154,MVH,91932,Approved
3030,2012,SOH,92154,MVH,91932,Approved
3031,2012,SOH,92154,MVH,91932,Approved
3032,2012,SYH,92154,MVH,91932,Approved
3033,2012,MOH,92154,MVH,91932,Approved
3034,2012,CVH,91911,MVH,91932,Approved
3035,2012,CVH,91911,MVH,91932,Approved
3036,2012,SOH,92154,MVH,91932,Approved
3037,2012,SOH,92154,MVH,91932,Approved
3038,2012,MOH,92154,MVH,91932,Denied
3039,2012,SYH,92154,MVH,91932,Approved
3040,2012,SYH,92154,MVH,91932,Approved
3041,2012,SOH,92154,MVH,91932,Approved
3042,2012,MOH,92154,MVH,91932,Approved
3043,2012,SOH,92154,MVH,91932,Approved
3044,2012,CVH,91911,MVH,91932,Approved
3045,2012,SOH,92154,MVH,91932,Approved
3046,2012,SOH,92154,MVH,91932,Approved
3047,2012,MOH,92154,MVH,91932,Approved
3048,2012,SOH,92154,MVH,91932,Approved
3049,2012,SYH,92154,MVH,91932,Approved
3050,2012,SOH,92154,MVH,91932,Approved
3051,2012,SOH,92154,MVH,91932,Approved
3052,2012,SOH,92154,MVH,91932,Approved
3053,2012,SOH,92154,MVH,91932,Approved
3054,2012,SOH,92154,MVH,91932,Approved
3055,2012,SOH,92154,MVH,91932,Approved
3056,2012,CPH,91911,MVH,91932,Approved
3057,2012,SOH,92154,MVH,91932,Approved
3058,2012,GJH,91950,MVH,91932,Approved
3059,2012,SOH,92154,MVH,91932,Approved
3060,2012,SOH,92154,MVH,91932,Approved
3061,2012,SOH,92154,MVH,91932,Approved
3062,2012,SYH,92154,MVH,91932,Approved
3063,2012,SOH,92154,MVH,91932,Approved
3064,2012,SOH,92154,MVH,91932,Approved
3065,2012,SOH,92154,MVH,91932,Approved
3066,2012,SOH,92154,MVH,91932,Approved
3067,2012,SOH,92154,MVH,91932,Approved
3068,2012,SOH,92154,MVH,91932,Denied
3069,2012,SUH,91950,MVH,91932,Approved
3070,2012,OLH,91913,MVH,91932,Approved
3071,2012,SOH,92154,MVH,91932,Approved
3072,2012,SUH,91950,MVH,91932,Approved
3073,2012,SYH,92154,MVH,91932,Approved
3074,2012,SOH,92154,MVH,91932,Approved
3075,2012,MOH,92154,MVH,91932,Approved
3076,2012,SOH,92154,MVH,91932,Approved
3077,2012,SOH,92154,MVH,91932,Approved
3078,2012,SOH,92154,MVH,91932,Approved
3079,2012,SOH,92154,MVH,91932,Approved
3080,2012,SOH,92154,MVH,91932,Approved
3081,2012,SYH,92154,MVH,91932,Approved
3082,2012,CPH,91911,MVH,91932,Approved
3083,2012,SOH,92154,MVH,91932,Approved
3084,2012,SOH,92154,MVH,91932,Approved
3085,2012,SOH,92154,MVH,91932,Approved
3086,2012,SOH,92154,MVH,91932,Approved
3087,2012,SOH,92154,MVH,91932,Approved
3088,2012,BVH,91913,MVH,91932,Approved
3089,2012,HTH,91910,MVH,91932,Approved
3090,2012,SOH,92154,MVH,91932,Approved
3091,2012,SOH,92154,MVH,91932,Approved
3092,2012,MOH,92154,MVH,91932,Approved
3093,2012,SUH,91950,MVH,91932,Approved
3094,2012,SYH,92154,MVH,91932,Approved
3095,2012,MOH,92154,MVH,91932,Approved
3096,2012,SOH,92154,MVH,91932,Approved
3097,2012,SOH,92154,MVH,91932,Approved
3098,2012,SOH,92154,MVH,91932,Approved
3099,2012,SOH,92154,MVH,91932,Approved
3100,2012,SOH,92154,MVH,91932,Approved
3101,2012,SYH,92154,MVH,91932,Approved
3102,2012,MOH,92154,MVH,91932,Approved
3103,2012,SOH,92154,MVH,91932,Approved
3104,2012,SOH,92154,MVH,91932,Approved
3105,2012,SOH,92154,MVH,91932,Approved
3106,2012,SOH,92154,MVH,91932,Approved
3107,2012,SOH,92154,MVH,91932,Approved
3108,2012,SOH,92154,MVH,91932,Approved
3109,2012,MOH,92154,MVH,91932,Approved
3110,2012,SOH,92154,MVH,91932,Approved
3111,2012,MOH,92154,MVH,91932,Approved
3112,2012,SOH,92154,MVH,91932,Approved
3113,2012,SOH,92154,MVH,91932,Approved
3114,2012,MOH,92154,MVH,91932,Denied
3115,2012,SOH,92154,MVH,91932,Approved
3116,2012,SOH,92154,MVH,91932,Approved
3117,2012,CPH,91911,MVH,91932,Approved
3118,2012,SOH,92154,MVH,91932,Approved
3119,2012,MOH,92154,MVH,91932,Approved
3120,2012,SOH,92154,MVH,91932,Approved
3121,2012,MOH,92154,MVH,91932,Approved
3122,2012,CPH,91911,MVH,91932,Approved
3123,2012,SOH,92154,MVH,91932,Approved
3124,2012,SOH,92154,MVH,91932,Approved
3125,2012,SOH,92154,MVH,91932,Approved
3126,2012,SYH,92154,MVH,91932,Approved
3127,2012,SYH,92154,MVH,91932,Approved
3128,2012,SOH,92154,MVH,91932,Approved
3129,2012,CVH,91911,MVH,91932,Approved
3130,2012,SOH,92154,MVH,91932,Approved
3131,2012,SOH,92154,MVH,91932,Approved
3132,2012,SOH,92154,MVH,91932,Approved
3133,2012,SOH,92154,MVH,91932,Approved
3134,2012,SOH,92154,MVH,91932,Approved
3135,2012,SOH,92154,MVH,91932,Approved
3136,2012,SOH,92154,MVH,91932,Approved
3137,2012,SYH,92154,MVH,91932,Approved
3138,2012,SUH,91950,MVH,91932,Approved
3139,2012,MOH,92154,MVH,91932,Approved
3140,2012,CPH,91911,MVH,91932,Approved
3141,2012,SOH,92154,MVH,91932,Approved
3142,2012,SOH,92154,MVH,91932,Approved
3143,2012,SOH,92154,MVH,91932,Approved
3144,2012,SOH,92154,MVH,91932,Approved
3145,2012,CPM,91911,MVM,92154,Approved
3146,2012,SOM,92154,MVM,92154,Approved
3147,2012,MOM,92154,MVM,92154,Approved
3148,2012,SOM,92154,MVM,92154,Approved
3149,2012,CPM,91911,MVM,92154,Approved
3150,2012,MOM,92154,MVM,92154,Approved
3151,2012,MOM,92154,MVM,92154,Approved
3152,2012,MOM,92154,MVM,92154,Approved
3153,2012,CPM,91911,MVM,92154,Approved
3154,2012,CPM,91911,MVM,92154,Approved
3155,2012,SOM,92154,MVM,92154,Approved
3156,2012,MOM,92154,MVM,92154,Approved
3157,2012,SOM,92154,MVM,92154,Approved
3158,2012,MOM,92154,MVM,92154,Approved
3159,2012,SOM,92154,MVM,92154,Approved
3160,2012,GJH,91950,MVM,92154,Approved
3161,2012,MOM,92154,MVM,92154,Approved
3162,2012,MOM,92154,MVM,92154,Approved
3163,2012,SOM,92154,MVM,92154,Approved
3164,2012,CPM,91911,MVM,92154,Approved
3165,2012,GJH,91950,MVM,92154,Approved
3166,2012,MOM,92154,MVM,92154,Approved
3167,2012,SOM,92154,MVM,92154,Approved
3168,2012,MOM,92154,MVM,92154,Approved
3169,2012,RDM,91910,MVM,92154,Approved
3170,2012,HTM,91910,MVM,92154,Approved
3171,2012,MOM,92154,MVM,92154,Approved
3172,2012,RDM,91910,MVM,92154,Approved
3173,2012,MOM,92154,MVM,92154,Approved
3174,2012,SOM,92154,MVM,92154,Approved
3175,2012,MOM,92154,MVM,92154,Approved
3176,2012,SOM,92154,MVM,92154,Approved
3177,2012,SOM,92154,MVM,92154,Approved
3178,2012,MOM,92154,MVM,92154,Approved
3179,2012,MOM,92154,MVM,92154,Approved
3180,2012,MOM,92154,MVM,92154,Approved
3181,2012,MOM,92154,MVM,92154,Approved
3182,2012,MOM,92154,MVM,92154,Approved
3183,2012,SOM,92154,MVM,92154,Approved
3184,2012,SOM,92154,MVM,92154,Approved
3185,2012,CPM,91911,MVM,92154,Approved
3186,2012,MOM,92154,MVM,92154,Approved
3187,2012,SOM,92154,MVM,92154,Approved
3188,2012,SOM,92154,MVM,92154,Approved
3189,2012,MOM,92154,MVM,92154,Approved
3190,2012,SOM,92154,MVM,92154,Approved
3191,2012,MOM,92154,MVM,92154,Approved
3192,2012,SOM,92154,MVM,92154,Approved
3193,2012,SOM,92154,MVM,92154,Approved
3194,2012,CPM,91911,MVM,92154,Approved
3195,2012,SOM,92154,MVM,92154,Approved
3196,2012,SOM,92154,MVM,92154,Approved
3197,2012,SOM,92154,MVM,92154,Approved
3198,2012,SOM,92154,MVM,92154,Approved
3199,2012,SOM,92154,MVM,92154,Approved
3200,2012,SOM,92154,MVM,92154,Approved
3201,2012,SOM,92154,MVM,92154,Approved
3202,2012,GJH,91950,MVM,92154,Approved
3203,2012,CPM,91911,MVM,92154,Approved
3204,2012,SOM,92154,MVM,92154,Approved
3205,2012,SOM,92154,MVM,92154,Approved
3206,2012,SOM,92154,MVM,92154,Approved
3207,2012,SOM,92154,MVM,92154,Approved
3208,2012,MOM,92154,MVM,92154,Approved
3209,2012,MOM,92154,MVM,92154,Approved
3210,2012,SOM,92154,MVM,92154,Approved
3211,2012,GJH,91950,NCM,91950,Approved
3212,2012,GJH,91950,NCM,91950,Approved
3213,2012,GJH,91950,NCM,91950,Approved
3214,2012,GJH,91950,NCM,91950,Approved
3215,2012,GJH,91950,NCM,91950,Approved
3216,2012,GJH,91950,NCM,91950,Approved
3217,2012,CVM,91910,NCM,91950,Approved
3218,2012,GJH,91950,NCM,91950,Approved
3219,2012,GJH,91950,NCM,91950,Approved
3220,2012,GJH,91950,NCM,91950,Approved
3221,2012,HTM,91910,NCM,91950,Approved
3222,2012,CVM,91910,NCM,91950,Approved
3223,2012,GJH,91950,NCM,91950,Approved
3224,2012,GJH,91950,NCM,91950,Approved
3225,2012,GJH,91950,NCM,91950,Approved
3226,2012,GJH,91950,NCM,91950,Approved
3227,2012,GJH,91950,NCM,91950,Approved
3228,2012,CVM,91910,NCM,91950,Approved
3229,2012,CVM,91910,NCM,91950,Approved
3230,2012,GJH,91950,NCM,91950,Approved
3231,2012,GJH,91950,NCM,91950,Approved
3232,2012,GJH,91950,NCM,91950,Approved
3233,2012,GJH,91950,NCM,91950,Approved
3234,2012,GJH,91950,NCM,91950,Approved
3235,2012,CVM,91910,NCM,91950,Approved
3236,2012,GJH,91950,NCM,91950,Approved
3237,2012,SOM,92154,NCM,91950,Approved
3238,2012,GJH,91950,NCM,91950,Approved
3239,2012,CPM,91911,NCM,91950,Approved
3240,2012,GJH,91950,NCM,91950,Approved
3241,2012,GJH,91950,NCM,91950,Approved
3242,2012,GJH,91950,NCM,91950,Approved
3243,2012,GJH,91950,NCM,91950,Approved
3244,2012,GJH,91950,NCM,91950,Approved
3245,2012,SOM,92154,NCM,91950,Approved
3246,2012,GJH,91950,NCM,91950,Approved
3247,2012,CVM,91910,NCM,91950,Approved
3248,2012,BVM,91910,NCM,91950,Approved
3249,2012,GJH,91950,NCM,91950,Approved
3250,2012,GJH,91950,NCM,91950,Approved
3251,2012,GJH,91950,NCM,91950,Approved
3252,2012,BVM,91910,NCM,91950,Approved
3253,2012,GJH,91950,NCM,91950,Approved
3254,2012,GJH,91950,NCM,91950,Approved
3255,2012,GJH,91950,NCM,91950,Approved
3256,2012,GJH,91950,NCM,91950,Approved
3257,2012,BVM,91910,NCM,91950,Approved
3258,2012,GJH,91950,NCM,91950,Approved
3259,2012,GJH,91950,NCM,91950,Approved
3260,2012,GJH,91950,NCM,91950,Approved
3261,2012,GJH,91950,NCM,91950,Approved
3262,2012,CVM,91910,NCM,91950,Approved
3263,2012,GJH,91950,NCM,91950,Approved
3264,2012,GJH,91950,NCM,91950,Approved
3265,2012,GJH,91950,NCM,91950,Approved
3266,2012,CVM,91910,NCM,91950,Approved
3267,2012,MVH,91932,NCM,91950,Approved
3268,2012,GJH,91950,NCM,91950,Approved
3269,2012,CVM,91910,NCM,91950,Approved
3270,2012,GJH,91950,NCM,91950,Approved
3271,2012,CVM,91910,NCM,91950,Approved
3272,2012,GJH,91950,NCM,91950,Approved
3273,2012,GJH,91950,NCM,91950,Approved
3274,2012,GJH,91950,NCM,91950,Approved
3275,2012,GJH,91950,NCM,91950,Approved
3276,2012,GJH,91950,NCM,91950,Approved
3277,2012,GJH,91950,NCM,91950,Approved
3278,2012,GJH,91950,NCM,91950,Approved
3279,2012,GJH,91950,NCM,91950,Approved
3280,2012,GJH,91950,NCM,91950,Approved
3281,2012,GJH,91950,NCM,91950,Approved
3282,2012,GJH,91950,NCM,91950,Approved
3283,2012,GJH,91950,NCM,91950,Approved
3284,2012,GJH,91950,NCM,91950,Approved
3285,2012,SOM,92154,NCM,91950,Approved
3286,2012,GJH,91950,NCM,91950,Approved
3287,2012,GJH,91950,NCM,91950,Approved
3288,2012,GJH,91950,NCM,91950,Approved
3289,2012,GJH,91950,NCM,91950,Approved
3290,2012,CPH,91911,OLH,91913,Approved
3291,2012,CPH,91911,OLH,91913,Approved
3292,2012,SYH,92154,OLH,91913,Approved
3293,2012,ORH,91913,OLH,91913,Approved
3294,2012,ORH,91913,OLH,91913,Approved
3295,2012,ELH,91915,OLH,91913,Approved
3296,2012,HTH,91910,OLH,91913,Approved
3297,2012,BVH,91913,OLH,91913,Approved
3298,2012,MOH,92154,OLH,91913,Approved
3299,2012,ELH,91915,OLH,91913,Approved
3300,2012,CPH,91911,OLH,91913,Approved
3301,2012,ELH,91915,OLH,91913,Approved
3302,2012,ORH,91913,OLH,91913,Approved
3303,2012,SOH,92154,OLH,91913,Approved
3304,2012,BVH,91913,OLH,91913,Approved
3305,2012,ORH,91913,OLH,91913,Approved
3306,2012,BVH,91913,OLH,91913,Approved
3307,2012,BVH,91913,OLH,91913,Approved
3308,2012,MVH,91932,OLH,91913,Approved
3309,2012,SOH,92154,OLH,91913,Approved
3310,2012,ORH,91913,OLH,91913,Approved
3311,2012,ELH,91915,OLH,91913,Approved
3312,2012,MOH,92154,OLH,91913,Approved
3313,2012,CPH,91911,OLH,91913,Approved
3314,2012,ELH,91915,OLH,91913,Approved
3315,2012,SOH,92154,OLH,91913,Denied
3316,2012,ELH,91915,OLH,91913,Approved
3317,2012,ORH,91913,OLH,91913,Approved
3318,2012,ORH,91913,OLH,91913,Approved
3319,2012,ORH,91913,OLH,91913,Approved
3320,2012,CPH,91911,OLH,91913,Approved
3321,2012,SYH,92154,OLH,91913,Approved
3322,2012,CPH,91911,OLH,91913,Denied
3323,2012,SYH,92154,OLH,91913,Approved
3324,2012,CPH,91911,OLH,91913,Approved
3325,2012,ORH,91913,OLH,91913,Approved
3326,2012,ORH,91913,OLH,91913,Approved
3327,2012,ORH,91913,OLH,91913,Approved
3328,2012,CVH,91911,OLH,91913,Approved
3329,2012,CPH,91911,OLH,91913,Approved
3330,2012,SYH,92154,OLH,91913,Approved
3331,2012,SYH,92154,OLH,91913,Approved
3332,2012,ORH,91913,OLH,91913,Approved
3333,2012,ORH,91913,OLH,91913,Approved
3334,2012,MOH,92154,OLH,91913,Approved
3335,2012,MOH,92154,OLH,91913,Approved
3336,2012,MOH,92154,OLH,91913,Approved
3337,2012,ELH,91915,OLH,91913,Approved
3338,2012,ELH,91915,OLH,91913,Approved
3339,2012,MOH,92154,OLH,91913,Approved
3340,2012,CVH,91911,OLH,91913,Approved
3341,2012,ORH,91913,OLH,91913,Approved
3342,2012,BVH,91913,OLH,91913,Approved
3343,2012,ELH,91915,OLH,91913,Approved
3344,2012,ELH,91915,OLH,91913,Approved
3345,2012,ORH,91913,OLH,91913,Approved
3346,2012,CPH,91911,OLH,91913,Approved
3347,2012,CPH,91911,OLH,91913,Approved
3348,2012,BVH,91913,OLH,91913,Approved
3349,2012,CVH,91911,OLH,91913,Approved
3350,2012,ORH,91913,OLH,91913,Approved
3351,2012,ORH,91913,OLH,91913,Approved
3352,2012,HTH,91910,OLH,91913,Approved
3353,2012,ORH,91913,OLH,91913,Approved
3354,2012,ELH,91915,OLH,91913,Approved
3355,2012,ELH,91915,OLH,91913,Approved
3356,2012,BVH,91913,OLH,91913,Approved
3357,2012,CPH,91911,OLH,91913,Approved
3358,2012,MVH,91932,OLH,91913,Approved
3359,2012,HTH,91910,OLH,91913,Approved
3360,2012,SYH,92154,OLH,91913,Approved
3361,2012,SUH,91950,OLH,91913,Approved
3362,2012,MOH,92154,OLH,91913,Approved
3363,2012,ELH,91915,OLH,91913,Approved
3364,2012,MOH,92154,OLH,91913,Approved
3365,2012,ORH,91913,OLH,91913,Approved
3366,2012,ORH,91913,OLH,91913,Approved
3367,2012,BVH,91913,OLH,91913,Approved
3368,2012,ORH,91913,OLH,91913,Approved
3369,2012,HTH,91910,OLH,91913,Denied
3370,2012,BVH,91913,OLH,91913,Approved
3371,2012,ORH,91913,OLH,91913,Approved
3372,2012,ELH,91915,OLH,91913,Approved
3373,2012,ORH,91913,OLH,91913,Approved
3374,2012,MOH,92154,OLH,91913,Approved
3375,2012,BVH,91913,OLH,91913,Approved
3376,2012,BVH,91913,OLH,91913,Approved
3377,2012,SOH,92154,OLH,91913,Approved
3378,2012,MOH,92154,OLH,91913,Approved
3379,2012,MOH,92154,OLH,91913,Approved
3380,2012,SYH,92154,OLH,91913,Approved
3381,2012,ELH,91915,OLH,91913,Approved
3382,2012,ELH,91915,OLH,91913,Approved
3383,2012,SYH,92154,OLH,91913,Approved
3384,2012,SYH,92154,OLH,91913,Denied
3385,2012,SUH,91950,OLH,91913,Approved
3386,2012,MOH,92154,OLH,91913,Approved
3387,2012,ORH,91913,OLH,91913,Approved
3388,2012,ORH,91913,OLH,91913,Approved
3389,2012,HTH,91910,OLH,91913,Approved
3390,2012,BVH,91913,OLH,91913,Approved
3391,2012,ELH,91915,OLH,91913,Approved
3392,2012,ELH,91915,OLH,91913,Approved
3393,2012,SOH,92154,OLH,91913,Approved
3394,2012,BVH,91913,OLH,91913,Approved
3395,2012,CVH,91911,OLH,91913,Approved
3396,2012,ORH,91913,OLH,91913,Approved
3397,2012,SYH,92154,OLH,91913,Approved
3398,2012,SYH,92154,OLH,91913,Approved
3399,2012,ORH,91913,OLH,91913,Approved
3400,2012,MOH,92154,OLH,91913,Approved
3401,2012,BVH,91913,OLH,91913,Approved
3402,2012,CVH,91911,OLH,91913,Approved
3403,2012,ELH,91915,OLH,91913,Approved
3404,2012,HTH,91910,OLH,91913,Approved
3405,2012,CPH,91911,OLH,91913,Approved
3406,2012,SYH,92154,OLH,91913,Approved
3407,2012,CPH,91911,OLH,91913,Approved
3408,2012,HTH,91910,OLH,91913,Approved
3409,2012,ORH,91913,OLH,91913,Approved
3410,2012,ORH,91913,OLH,91913,Approved
3411,2012,CPH,91911,OLH,91913,Approved
3412,2012,ORH,91913,OLH,91913,Approved
3413,2012,SYH,92154,OLH,91913,Approved
3414,2012,BVH,91913,OLH,91913,Approved
3415,2012,ORH,91913,OLH,91913,Approved
3416,2012,ORH,91913,OLH,91913,Approved
3417,2012,ORH,91913,OLH,91913,Approved
3418,2012,ORH,91913,OLH,91913,Approved
3419,2012,BVH,91913,OLH,91913,Approved
3420,2012,ELH,91915,OLH,91913,Approved
3421,2012,BVH,91913,OLH,91913,Approved
3422,2012,ELH,91915,OLH,91913,Approved
3423,2012,SYH,92154,OLH,91913,Approved
3424,2012,ORH,91913,OLH,91913,Approved
3425,2012,SUH,91950,OLH,91913,Approved
3426,2012,ORH,91913,OLH,91913,Approved
3427,2012,ORH,91913,OLH,91913,Approved
3428,2012,ORH,91913,OLH,91913,Approved
3429,2012,ORH,91913,OLH,91913,Approved
3430,2012,ORH,91913,OLH,91913,Approved
3431,2012,ELH,91915,OLH,91913,Approved
3432,2012,SUH,91950,OLH,91913,Approved
3433,2012,SOH,92154,OLH,91913,Approved
3434,2012,ORH,91913,OLH,91913,Approved
3435,2012,CPH,91911,OLH,91913,Approved
3436,2012,CVH,91911,OLH,91913,Approved
3437,2012,HTH,91910,OLH,91913,Approved
3438,2012,MVH,91932,OLH,91913,Approved
3439,2012,SOH,92154,OLH,91913,Approved
3440,2012,CPH,91911,OLH,91913,Approved
3441,2012,CPH,91911,OLH,91913,Approved
3442,2012,SYH,92154,OLH,91913,Approved
3443,2012,ORH,91913,OLH,91913,Approved
3444,2012,ELH,91915,OLH,91913,Approved
3445,2012,ORH,91913,OLH,91913,Approved
3446,2012,CVH,91911,OLH,91913,Approved
3447,2012,ORH,91913,OLH,91913,Approved
3448,2012,ORH,91913,OLH,91913,Approved
3449,2012,BVH,91913,OLH,91913,Approved
3450,2012,CVH,91911,OLH,91913,Approved
3451,2012,ELH,91915,OLH,91913,Approved
3452,2012,SOH,92154,OLH,91913,Approved
3453,2012,SYH,92154,OLH,91913,Approved
3454,2012,ORH,91913,OLH,91913,Approved
3455,2012,ORH,91913,OLH,91913,Approved
3456,2012,ELH,91915,OLH,91913,Approved
3457,2012,MVH,91932,OLH,91913,Approved
3458,2012,ORH,91913,OLH,91913,Approved
3459,2012,CPH,91911,OLH,91913,Approved
3460,2012,ELH,91915,OLH,91913,Approved
3461,2012,ELH,91915,OLH,91913,Approved
3462,2012,SOH,92154,OLH,91913,Denied
3463,2012,ORH,91913,OLH,91913,Approved
