year,origin,dest,status,origin_enrolled,COUNT,origin_adj_count,dest_enrolled,origin_name,dest_name
2009,BVH,CPH,Approved,2368,7,295,1579,Bonita Vista Senior High,Castle Park Senior High
2009,BVH,CVH,Approved,2368,3,126,2662,Bonita Vista Senior High,Chula Vista Senior High
2009,BVH,ELH,Approved,2368,38,1604,2467,Bonita Vista Senior High,Eastlake High
2009,BVH,ELH,Denied,2368,8,337,2467,Bonita Vista Senior High,Eastlake High
2009,BVH,HTH,Approved,2368,10,422,2318,Bonita Vista Senior High,Hilltop Senior High
2009,BVH,MOH,Approved,2368,3,126,1716,Bonita Vista Senior High,Montgomery Senior High
2009,BVH,MVH,Approved,2368,1,42,1775,Bonita Vista Senior High,Mar Vista Senior High
2009,BVH,OLH,Approved,2368,24,1013,1565,Bonita Vista Senior High,Olympian High
2009,BVH,ORH,Approved,2368,49,2069,2705,Bonita Vista Senior High,Otay Ranch Senior High
2009,BVH,SOH,Approved,2368,4,168,1739,Bonita Vista Senior High,Southwest Senior High
2009,BVH,SUH,Approved,2368,10,422,2456,Bonita Vista Senior High,Sweetwater High
2009,BVM,ELM,Approved,1075,14,1302,1581,Bonita Vista Middle,Eastlake Middle
2009,BVM,ELM,Denied,1075,11,1023,1581,Bonita Vista Middle,Eastlake Middle
2009,BVM,GJH,Approved,1075,4,372,1079,Bonita Vista Middle,Granger Junior High
2009,BVM,HTM,Approved,1075,3,279,1189,Bonita Vista Middle,Hilltop Middle
2009,BVM,HTM,Denied,1075,1,93,1189,Bonita Vista Middle,Hilltop Middle
2009,BVM,MVM,Approved,1075,1,93,1081,Bonita Vista Middle,Mar Vista Academy for Problem Based Learning
2009,BVM,RDM,Approved,1075,41,3813,1672,Bonita Vista Middle,Rancho del Rey Middle
2009,BVM,RDM,Denied,1075,17,1581,1672,Bonita Vista Middle,Rancho del Rey Middle
2009,CPH,BVH,Approved,1579,9,569,2368,Castle Park Senior High,Bonita Vista Senior High
2009,CPH,BVH,Denied,1579,7,443,2368,Castle Park Senior High,Bonita Vista Senior High
2009,CPH,CVH,Approved,1579,17,1076,2662,Castle Park Senior High,Chula Vista Senior High
2009,CPH,CVH,Denied,1579,26,1646,2662,Castle Park Senior High,Chula Vista Senior High
2009,CPH,ELH,Approved,1579,15,949,2467,Castle Park Senior High,Eastlake High
2009,CPH,ELH,Denied,1579,3,189,2467,Castle Park Senior High,Eastlake High
2009,CPH,HTH,Approved,1579,56,3546,2318,Castle Park Senior High,Hilltop Senior High
2009,CPH,HTH,Denied,1579,11,696,2318,Castle Park Senior High,Hilltop Senior High
2009,CPH,HTH,Pending,1579,2,126,2318,Castle Park Senior High,Hilltop Senior High
2009,CPH,MOH,Approved,1579,62,3926,1716,Castle Park Senior High,Montgomery Senior High
2009,CPH,MOH,Denied,1579,4,253,1716,Castle Park Senior High,Montgomery Senior High
2009,CPH,MVH,Approved,1579,6,379,1775,Castle Park Senior High,Mar Vista Senior High
2009,CPH,OLH,Approved,1579,35,2216,1565,Castle Park Senior High,Olympian High
2009,CPH,OLH,Denied,1579,2,126,1565,Castle Park Senior High,Olympian High
2009,CPH,ORH,Approved,1579,71,4496,2705,Castle Park Senior High,Otay Ranch Senior High
2009,CPH,ORH,Denied,1579,2,126,2705,Castle Park Senior High,Otay Ranch Senior High
2009,CPH,SOH,Approved,1579,12,759,1739,Castle Park Senior High,Southwest Senior High
2009,CPH,SOH,Denied,1579,2,126,1739,Castle Park Senior High,Southwest Senior High
2009,CPH,SUH,Approved,1579,7,443,2456,Castle Park Senior High,Sweetwater High
2009,CPH,SYH,Approved,1579,41,2596,2392,Castle Park Senior High,San Ysidro High
2009,CPH,SYH,Denied,1579,2,126,2392,Castle Park Senior High,San Ysidro High
2009,CPM,BVM,Approved,1096,26,2372,1075,Castle Park Middle,Bonita Vista Middle
2009,CPM,BVM,Denied,1096,16,1459,1075,Castle Park Middle,Bonita Vista Middle
2009,CPM,BVM,Pending,1096,1,91,1075,Castle Park Middle,Bonita Vista Middle
2009,CPM,CVM,Approved,1096,40,3649,1165,Castle Park Middle,Chula Vista Middle
2009,CPM,CVM,Denied,1096,29,2645,1165,Castle Park Middle,Chula Vista Middle
2009,CPM,CVM,Pending,1096,1,91,1165,Castle Park Middle,Chula Vista Middle
2009,CPM,ELM,Approved,1096,10,912,1581,Castle Park Middle,Eastlake Middle
2009,CPM,ELM,Denied,1096,8,729,1581,Castle Park Middle,Eastlake Middle
2009,CPM,GJH,Approved,1096,4,364,1079,Castle Park Middle,Granger Junior High
2009,CPM,HTM,Approved,1096,65,5930,1189,Castle Park Middle,Hilltop Middle
2009,CPM,HTM,Denied,1096,48,4379,1189,Castle Park Middle,Hilltop Middle
2009,CPM,MOM,Approved,1096,12,1094,946,Castle Park Middle,Montgomery Middle
2009,CPM,MOM,Denied,1096,4,364,946,Castle Park Middle,Montgomery Middle
2009,CPM,MVM,Approved,1096,5,456,1081,Castle Park Middle,Mar Vista Academy for Problem Based Learning
2009,CPM,NCM,Approved,1096,4,364,793,Castle Park Middle,National City Middle
2009,CPM,RDM,Approved,1096,40,3649,1672,Castle Park Middle,Rancho del Rey Middle
2009,CPM,RDM,Denied,1096,48,4379,1672,Castle Park Middle,Rancho del Rey Middle
2009,CPM,RDM,Pending,1096,1,91,1672,Castle Park Middle,Rancho del Rey Middle
2009,CPM,SOM,Approved,1096,4,364,711,Castle Park Middle,Southwest Middle
2009,CVH,BVH,Approved,2662,13,488,2368,Chula Vista Senior High,Bonita Vista Senior High
2009,CVH,BVH,Denied,2662,8,300,2368,Chula Vista Senior High,Bonita Vista Senior High
2009,CVH,CPH,Approved,2662,52,1953,1579,Chula Vista Senior High,Castle Park Senior High
2009,CVH,CPH,Denied,2662,3,112,1579,Chula Vista Senior High,Castle Park Senior High
2009,CVH,ELH,Approved,2662,3,112,2467,Chula Vista Senior High,Eastlake High
2009,CVH,ELH,Denied,2662,2,75,2467,Chula Vista Senior High,Eastlake High
2009,CVH,HTH,Approved,2662,30,1126,2318,Chula Vista Senior High,Hilltop Senior High
2009,CVH,HTH,Denied,2662,10,375,2318,Chula Vista Senior High,Hilltop Senior High
2009,CVH,MOH,Approved,2662,14,525,1716,Chula Vista Senior High,Montgomery Senior High
2009,CVH,MOH,Pending,2662,1,37,1716,Chula Vista Senior High,Montgomery Senior High
2009,CVH,MVH,Approved,2662,3,112,1775,Chula Vista Senior High,Mar Vista Senior High
2009,CVH,OLH,Approved,2662,9,338,1565,Chula Vista Senior High,Olympian High
2009,CVH,ORH,Approved,2662,16,601,2705,Chula Vista Senior High,Otay Ranch Senior High
2009,CVH,ORH,Denied,2662,1,37,2705,Chula Vista Senior High,Otay Ranch Senior High
2009,CVH,SOH,Approved,2662,8,300,1739,Chula Vista Senior High,Southwest Senior High
2009,CVH,SUH,Approved,2662,24,901,2456,Chula Vista Senior High,Sweetwater High
2009,CVH,SUH,Denied,2662,4,150,2456,Chula Vista Senior High,Sweetwater High
2009,CVH,SYH,Approved,2662,15,563,2392,Chula Vista Senior High,San Ysidro High
2009,CVH,SYH,Denied,2662,2,75,2392,Chula Vista Senior High,San Ysidro High
2009,CVM,BVM,Approved,1165,17,1459,1075,Chula Vista Middle,Bonita Vista Middle
2009,CVM,CPM,Approved,1165,18,1545,1096,Chula Vista Middle,Castle Park Middle
2009,CVM,CPM,Pending,1165,1,85,1096,Chula Vista Middle,Castle Park Middle
2009,CVM,ELM,Approved,1165,1,85,1581,Chula Vista Middle,Eastlake Middle
2009,CVM,ELM,Denied,1165,4,343,1581,Chula Vista Middle,Eastlake Middle
2009,CVM,GJH,Approved,1165,3,257,1079,Chula Vista Middle,Granger Junior High
2009,CVM,HTM,Approved,1165,39,3347,1189,Chula Vista Middle,Hilltop Middle
2009,CVM,HTM,Denied,1165,21,1802,1189,Chula Vista Middle,Hilltop Middle
2009,CVM,MOM,Approved,1165,5,429,946,Chula Vista Middle,Montgomery Middle
2009,CVM,MVM,Approved,1165,2,171,1081,Chula Vista Middle,Mar Vista Academy for Problem Based Learning
2009,CVM,NCM,Approved,1165,8,686,793,Chula Vista Middle,National City Middle
2009,CVM,NCM,Denied,1165,1,85,793,Chula Vista Middle,National City Middle
2009,CVM,RDM,Approved,1165,11,944,1672,Chula Vista Middle,Rancho del Rey Middle
2009,CVM,RDM,Denied,1165,4,343,1672,Chula Vista Middle,Rancho del Rey Middle
2009,CVM,SOM,Approved,1165,3,257,711,Chula Vista Middle,Southwest Middle
2009,ELH,BVH,Approved,2467,39,1580,2368,Eastlake High,Bonita Vista Senior High
2009,ELH,BVH,Denied,2467,10,405,2368,Eastlake High,Bonita Vista Senior High
2009,ELH,CPH,Approved,2467,4,162,1579,Eastlake High,Castle Park Senior High
2009,ELH,CPH,Pending,2467,1,40,1579,Eastlake High,Castle Park Senior High
2009,ELH,CVH,Approved,2467,2,81,2662,Eastlake High,Chula Vista Senior High
2009,ELH,HTH,Approved,2467,6,243,2318,Eastlake High,Hilltop Senior High
2009,ELH,MOH,Approved,2467,2,81,1716,Eastlake High,Montgomery Senior High
2009,ELH,OLH,Approved,2467,78,3161,1565,Eastlake High,Olympian High
2009,ELH,ORH,Approved,2467,35,1418,2705,Eastlake High,Otay Ranch Senior High
2009,ELH,SUH,Approved,2467,1,40,2456,Eastlake High,Sweetwater High
2009,ELH,SYH,Approved,2467,4,162,2392,Eastlake High,San Ysidro High
2009,ELM,BVM,Approved,1581,18,1138,1075,Eastlake Middle,Bonita Vista Middle
2009,ELM,BVM,Denied,1581,1,63,1075,Eastlake Middle,Bonita Vista Middle
2009,ELM,CPM,Approved,1581,2,126,1096,Eastlake Middle,Castle Park Middle
2009,ELM,CVM,Approved,1581,3,189,1165,Eastlake Middle,Chula Vista Middle
2009,ELM,GJH,Approved,1581,3,189,1079,Eastlake Middle,Granger Junior High
2009,ELM,HTM,Approved,1581,7,442,1189,Eastlake Middle,Hilltop Middle
2009,ELM,MVM,Approved,1581,1,63,1081,Eastlake Middle,Mar Vista Academy for Problem Based Learning
2009,ELM,RDM,Approved,1581,36,2277,1672,Eastlake Middle,Rancho del Rey Middle
2009,ELM,RDM,Denied,1581,4,253,1672,Eastlake Middle,Rancho del Rey Middle
2009,GJH,BVH,Denied,1079,1,92,2368,Granger Junior High,Bonita Vista Senior High
2009,GJH,BVM,Approved,1079,5,463,1075,Granger Junior High,Bonita Vista Middle
2009,GJH,BVM,Denied,1079,14,1297,1075,Granger Junior High,Bonita Vista Middle
2009,GJH,CPH,Approved,1079,2,185,1579,Granger Junior High,Castle Park Senior High
2009,GJH,CPM,Approved,1079,1,92,1096,Granger Junior High,Castle Park Middle
2009,GJH,CVH,Approved,1079,2,185,2662,Granger Junior High,Chula Vista Senior High
2009,GJH,CVH,Denied,1079,1,92,2662,Granger Junior High,Chula Vista Senior High
2009,GJH,CVM,Approved,1079,7,648,1165,Granger Junior High,Chula Vista Middle
2009,GJH,CVM,Denied,1079,1,92,1165,Granger Junior High,Chula Vista Middle
2009,GJH,ELH,Approved,1079,1,92,2467,Granger Junior High,Eastlake High
2009,GJH,ELH,Denied,1079,1,92,2467,Granger Junior High,Eastlake High
2009,GJH,ELM,Denied,1079,4,370,1581,Granger Junior High,Eastlake Middle
2009,GJH,HTH,Approved,1079,3,278,2318,Granger Junior High,Hilltop Senior High
2009,GJH,HTM,Approved,1079,16,1482,1189,Granger Junior High,Hilltop Middle
2009,GJH,HTM,Denied,1079,9,834,1189,Granger Junior High,Hilltop Middle
2009,GJH,NCM,Approved,1079,60,5560,793,Granger Junior High,National City Middle
2009,GJH,NCM,Denied,1079,16,1482,793,Granger Junior High,National City Middle
2009,GJH,NCM,Pending,1079,1,92,793,Granger Junior High,National City Middle
2009,GJH,RDM,Denied,1079,1,92,1672,Granger Junior High,Rancho del Rey Middle
2009,GJH,SUH,Approved,1079,30,2780,2456,Granger Junior High,Sweetwater High
2009,GJH,SUH,Denied,1079,10,926,2456,Granger Junior High,Sweetwater High
2009,GJH,SYH,Denied,1079,1,92,2392,Granger Junior High,San Ysidro High
2009,HTH,BVH,Approved,2318,28,1207,2368,Hilltop Senior High,Bonita Vista Senior High
2009,HTH,BVH,Denied,2318,8,345,2368,Hilltop Senior High,Bonita Vista Senior High
2009,HTH,CPH,Approved,2318,39,1682,1579,Hilltop Senior High,Castle Park Senior High
2009,HTH,CPH,Denied,2318,1,43,1579,Hilltop Senior High,Castle Park Senior High
2009,HTH,CVH,Approved,2318,24,1035,2662,Hilltop Senior High,Chula Vista Senior High
2009,HTH,CVH,Pending,2318,1,43,2662,Hilltop Senior High,Chula Vista Senior High
2009,HTH,ELH,Approved,2318,8,345,2467,Hilltop Senior High,Eastlake High
2009,HTH,ELH,Denied,2318,1,43,2467,Hilltop Senior High,Eastlake High
2009,HTH,MOH,Approved,2318,9,388,1716,Hilltop Senior High,Montgomery Senior High
2009,HTH,MVH,Approved,2318,2,86,1775,Hilltop Senior High,Mar Vista Senior High
2009,HTH,OLH,Approved,2318,15,647,1565,Hilltop Senior High,Olympian High
2009,HTH,ORH,Approved,2318,24,1035,2705,Hilltop Senior High,Otay Ranch Senior High
2009,HTH,ORH,Pending,2318,1,43,2705,Hilltop Senior High,Otay Ranch Senior High
2009,HTH,SOH,Approved,2318,2,86,1739,Hilltop Senior High,Southwest Senior High
2009,HTH,SUH,Approved,2318,6,258,2456,Hilltop Senior High,Sweetwater High
2009,HTH,SYH,Approved,2318,16,690,2392,Hilltop Senior High,San Ysidro High
2009,HTM,BVM,Approved,1189,39,3280,1075,Hilltop Middle,Bonita Vista Middle
2009,HTM,BVM,Pending,1189,3,252,1075,Hilltop Middle,Bonita Vista Middle
2009,HTM,CPM,Approved,1189,22,1850,1096,Hilltop Middle,Castle Park Middle
2009,HTM,CVM,Approved,1189,15,1261,1165,Hilltop Middle,Chula Vista Middle
2009,HTM,CVM,Denied,1189,5,420,1165,Hilltop Middle,Chula Vista Middle
2009,HTM,ELM,Approved,1189,5,420,1581,Hilltop Middle,Eastlake Middle
2009,HTM,ELM,Denied,1189,5,420,1581,Hilltop Middle,Eastlake Middle
2009,HTM,GJH,Approved,1189,4,336,1079,Hilltop Middle,Granger Junior High
2009,HTM,MOM,Approved,1189,2,168,946,Hilltop Middle,Montgomery Middle
2009,HTM,NCM,Approved,1189,2,168,793,Hilltop Middle,National City Middle
2009,HTM,RDM,Approved,1189,40,3364,1672,Hilltop Middle,Rancho del Rey Middle
2009,HTM,RDM,Denied,1189,29,2439,1672,Hilltop Middle,Rancho del Rey Middle
2009,HTM,RDM,Pending,1189,1,84,1672,Hilltop Middle,Rancho del Rey Middle
2009,HTM,SOM,Approved,1189,1,84,711,Hilltop Middle,Southwest Middle
2009,MOH,BVH,Approved,1716,6,349,2368,Montgomery Senior High,Bonita Vista Senior High
2009,MOH,BVH,Denied,1716,3,174,2368,Montgomery Senior High,Bonita Vista Senior High
2009,MOH,CPH,Approved,1716,42,2447,1579,Montgomery Senior High,Castle Park Senior High
2009,MOH,CVH,Approved,1716,13,757,2662,Montgomery Senior High,Chula Vista Senior High
2009,MOH,CVH,Denied,1716,1,58,2662,Montgomery Senior High,Chula Vista Senior High
2009,MOH,ELH,Approved,1716,5,291,2467,Montgomery Senior High,Eastlake High
2009,MOH,ELH,Denied,1716,6,349,2467,Montgomery Senior High,Eastlake High
2009,MOH,HTH,Approved,1716,5,291,2318,Montgomery Senior High,Hilltop Senior High
2009,MOH,HTH,Denied,1716,3,174,2318,Montgomery Senior High,Hilltop Senior High
2009,MOH,MVH,Approved,1716,19,1107,1775,Montgomery Senior High,Mar Vista Senior High
2009,MOH,OLH,Approved,1716,35,2039,1565,Montgomery Senior High,Olympian High
2009,MOH,ORH,Approved,1716,33,1923,2705,Montgomery Senior High,Otay Ranch Senior High
2009,MOH,SOH,Approved,1716,36,2097,1739,Montgomery Senior High,Southwest Senior High
2009,MOH,SUH,Approved,1716,5,291,2456,Montgomery Senior High,Sweetwater High
2009,MOH,SYH,Approved,1716,110,6410,2392,Montgomery Senior High,San Ysidro High
2009,MOH,SYH,Denied,1716,12,699,2392,Montgomery Senior High,San Ysidro High
2009,MOH,SYH,Pending,1716,3,174,2392,Montgomery Senior High,San Ysidro High
2009,MOM,BVM,Approved,946,4,422,1075,Montgomery Middle,Bonita Vista Middle
2009,MOM,BVM,Denied,946,3,317,1075,Montgomery Middle,Bonita Vista Middle
2009,MOM,CPM,Approved,946,16,1691,1096,Montgomery Middle,Castle Park Middle
2009,MOM,CPM,Denied,946,1,105,1096,Montgomery Middle,Castle Park Middle
2009,MOM,CVM,Approved,946,16,1691,1165,Montgomery Middle,Chula Vista Middle
2009,MOM,CVM,Denied,946,3,317,1165,Montgomery Middle,Chula Vista Middle
2009,MOM,CVM,Pending,946,1,105,1165,Montgomery Middle,Chula Vista Middle
2009,MOM,ELM,Approved,946,2,211,1581,Montgomery Middle,Eastlake Middle
2009,MOM,ELM,Denied,946,3,317,1581,Montgomery Middle,Eastlake Middle
2009,MOM,HTM,Approved,946,26,2748,1189,Montgomery Middle,Hilltop Middle
2009,MOM,HTM,Denied,946,3,317,1189,Montgomery Middle,Hilltop Middle
2009,MOM,MVM,Approved,946,13,1374,1081,Montgomery Middle,Mar Vista Academy for Problem Based Learning
2009,MOM,MVM,Denied,946,5,528,1081,Montgomery Middle,Mar Vista Academy for Problem Based Learning
2009,MOM,RDM,Approved,946,16,1691,1672,Montgomery Middle,Rancho del Rey Middle
2009,MOM,RDM,Denied,946,14,1479,1672,Montgomery Middle,Rancho del Rey Middle
2009,MOM,SOM,Approved,946,10,1057,711,Montgomery Middle,Southwest Middle
2009,MOM,SOM,Denied,946,6,634,711,Montgomery Middle,Southwest Middle
2009,MVH,BVH,Approved,1775,2,112,2368,Mar Vista Senior High,Bonita Vista Senior High
2009,MVH,BVH,Denied,1775,4,225,2368,Mar Vista Senior High,Bonita Vista Senior High
2009,MVH,CPH,Approved,1775,4,225,1579,Mar Vista Senior High,Castle Park Senior High
2009,MVH,CVH,Approved,1775,7,394,2662,Mar Vista Senior High,Chula Vista Senior High
2009,MVH,CVH,Denied,1775,4,225,2662,Mar Vista Senior High,Chula Vista Senior High
2009,MVH,ELH,Approved,1775,1,56,2467,Mar Vista Senior High,Eastlake High
2009,MVH,GJH,Approved,1775,1,56,1079,Mar Vista Senior High,Granger Junior High
2009,MVH,HTH,Approved,1775,3,169,2318,Mar Vista Senior High,Hilltop Senior High
2009,MVH,MOH,Approved,1775,40,2253,1716,Mar Vista Senior High,Montgomery Senior High
2009,MVH,MOH,Denied,1775,1,56,1716,Mar Vista Senior High,Montgomery Senior High
2009,MVH,OLH,Approved,1775,4,225,1565,Mar Vista Senior High,Olympian High
2009,MVH,ORH,Approved,1775,7,394,2705,Mar Vista Senior High,Otay Ranch Senior High
2009,MVH,SAILS,Pending,1775,1,56,297,Mar Vista Senior High,Options Secondary
2009,MVH,SOH,Approved,1775,40,2253,1739,Mar Vista Senior High,Southwest Senior High
2009,MVH,SOH,Denied,1775,8,450,1739,Mar Vista Senior High,Southwest Senior High
2009,MVH,SUH,Approved,1775,2,112,2456,Mar Vista Senior High,Sweetwater High
2009,MVH,SUH,Denied,1775,1,56,2456,Mar Vista Senior High,Sweetwater High
2009,MVH,SYH,Approved,1775,14,788,2392,Mar Vista Senior High,San Ysidro High
2009,MVM,BVM,Approved,1081,3,277,1075,Mar Vista Academy for Problem Based Learning,Bonita Vista Middle
2009,MVM,BVM,Denied,1081,1,92,1075,Mar Vista Academy for Problem Based Learning,Bonita Vista Middle
2009,MVM,CPM,Approved,1081,2,185,1096,Mar Vista Academy for Problem Based Learning,Castle Park Middle
2009,MVM,CPM,Denied,1081,1,92,1096,Mar Vista Academy for Problem Based Learning,Castle Park Middle
2009,MVM,CVM,Approved,1081,23,2127,1165,Mar Vista Academy for Problem Based Learning,Chula Vista Middle
2009,MVM,CVM,Denied,1081,3,277,1165,Mar Vista Academy for Problem Based Learning,Chula Vista Middle
2009,MVM,ELM,Approved,1081,2,185,1581,Mar Vista Academy for Problem Based Learning,Eastlake Middle
2009,MVM,ELM,Denied,1081,1,92,1581,Mar Vista Academy for Problem Based Learning,Eastlake Middle
2009,MVM,HTM,Approved,1081,11,1017,1189,Mar Vista Academy for Problem Based Learning,Hilltop Middle
2009,MVM,HTM,Denied,1081,1,92,1189,Mar Vista Academy for Problem Based Learning,Hilltop Middle
2009,MVM,MOM,Approved,1081,15,1387,946,Mar Vista Academy for Problem Based Learning,Montgomery Middle
2009,MVM,MOM,Denied,1081,3,277,946,Mar Vista Academy for Problem Based Learning,Montgomery Middle
2009,MVM,RDM,Denied,1081,1,92,1672,Mar Vista Academy for Problem Based Learning,Rancho del Rey Middle
2009,MVM,SOM,Approved,1081,12,1110,711,Mar Vista Academy for Problem Based Learning,Southwest Middle
2009,MVM,SOM,Denied,1081,4,370,711,Mar Vista Academy for Problem Based Learning,Southwest Middle
2009,NCM,BVM,Approved,793,2,252,1075,National City Middle,Bonita Vista Middle
2009,NCM,CPM,Approved,793,4,504,1096,National City Middle,Castle Park Middle
2009,NCM,CVM,Approved,793,11,1387,1165,National City Middle,Chula Vista Middle
2009,NCM,CVM,Denied,793,1,126,1165,National City Middle,Chula Vista Middle
2009,NCM,CVM,Pending,793,1,126,1165,National City Middle,Chula Vista Middle
2009,NCM,ELM,Approved,793,1,126,1581,National City Middle,Eastlake Middle
2009,NCM,ELM,Denied,793,1,126,1581,National City Middle,Eastlake Middle
2009,NCM,GJH,Approved,793,20,2522,1079,National City Middle,Granger Junior High
2009,NCM,GJH,Denied,793,4,504,1079,National City Middle,Granger Junior High
2009,NCM,HTM,Approved,793,6,756,1189,National City Middle,Hilltop Middle
2009,NCM,MOM,Denied,793,1,126,946,National City Middle,Montgomery Middle
2009,NCM,MVM,Approved,793,1,126,1081,National City Middle,Mar Vista Academy for Problem Based Learning
2009,NCM,RDM,Denied,793,1,126,1672,National City Middle,Rancho del Rey Middle
2009,NCM,SOM,Denied,793,1,126,711,National City Middle,Southwest Middle
2009,OLH,BVH,Approved,1565,11,702,2368,Olympian High,Bonita Vista Senior High
2009,OLH,BVH,Denied,1565,4,255,2368,Olympian High,Bonita Vista Senior High
2009,OLH,CPH,Approved,1565,3,191,1579,Olympian High,Castle Park Senior High
2009,OLH,ELH,Approved,1565,82,5239,2467,Olympian High,Eastlake High
2009,OLH,ELH,Denied,1565,12,766,2467,Olympian High,Eastlake High
2009,OLH,ELH,Pending,1565,1,63,2467,Olympian High,Eastlake High
2009,OLH,HTH,Approved,1565,3,191,2318,Olympian High,Hilltop Senior High
2009,OLH,MOH,Approved,1565,9,575,1716,Olympian High,Montgomery Senior High
2009,OLH,MVH,Approved,1565,1,63,1775,Olympian High,Mar Vista Senior High
2009,OLH,ORH,Approved,1565,126,8051,2705,Olympian High,Otay Ranch Senior High
2009,OLH,ORH,Denied,1565,2,127,2705,Olympian High,Otay Ranch Senior High
2009,OLH,SOH,Approved,1565,1,63,1739,Olympian High,Southwest Senior High
2009,OLH,SYH,Approved,1565,19,1214,2392,Olympian High,San Ysidro High
2009,OLH,SYH,Denied,1565,2,127,2392,Olympian High,San Ysidro High
2009,ORH,BVH,Approved,2705,54,1996,2368,Otay Ranch Senior High,Bonita Vista Senior High
2009,ORH,BVH,Denied,2705,6,221,2368,Otay Ranch Senior High,Bonita Vista Senior High
2009,ORH,BVH,Pending,2705,2,73,2368,Otay Ranch Senior High,Bonita Vista Senior High
2009,ORH,CPH,Approved,2705,24,887,1579,Otay Ranch Senior High,Castle Park Senior High
2009,ORH,CVH,Approved,2705,2,73,2662,Otay Ranch Senior High,Chula Vista Senior High
2009,ORH,ELH,Approved,2705,33,1219,2467,Otay Ranch Senior High,Eastlake High
2009,ORH,ELH,Denied,2705,14,517,2467,Otay Ranch Senior High,Eastlake High
2009,ORH,HTH,Approved,2705,30,1109,2318,Otay Ranch Senior High,Hilltop Senior High
2009,ORH,MOH,Approved,2705,4,147,1716,Otay Ranch Senior High,Montgomery Senior High
2009,ORH,MVH,Approved,2705,3,110,1775,Otay Ranch Senior High,Mar Vista Senior High
2009,ORH,OLH,Approved,2705,61,2255,1565,Otay Ranch Senior High,Olympian High
2009,ORH,OLH,Denied,2705,2,73,1565,Otay Ranch Senior High,Olympian High
2009,ORH,SOH,Approved,2705,4,147,1739,Otay Ranch Senior High,Southwest Senior High
2009,ORH,SUH,Approved,2705,3,110,2456,Otay Ranch Senior High,Sweetwater High
2009,ORH,SYH,Approved,2705,7,258,2392,Otay Ranch Senior High,San Ysidro High
2009,RDM,BVM,Approved,1672,30,1794,1075,Rancho del Rey Middle,Bonita Vista Middle
2009,RDM,BVM,Denied,1672,5,299,1075,Rancho del Rey Middle,Bonita Vista Middle
2009,RDM,BVM,Pending,1672,2,119,1075,Rancho del Rey Middle,Bonita Vista Middle
2009,RDM,CPM,Approved,1672,3,179,1096,Rancho del Rey Middle,Castle Park Middle
2009,RDM,CVM,Approved,1672,1,59,1165,Rancho del Rey Middle,Chula Vista Middle
2009,RDM,ELM,Approved,1672,22,1315,1581,Rancho del Rey Middle,Eastlake Middle
2009,RDM,ELM,Denied,1672,13,777,1581,Rancho del Rey Middle,Eastlake Middle
2009,RDM,HTM,Approved,1672,6,358,1189,Rancho del Rey Middle,Hilltop Middle
2009,RDM,HTM,Denied,1672,1,59,1189,Rancho del Rey Middle,Hilltop Middle
2009,RDM,MOM,Approved,1672,2,119,946,Rancho del Rey Middle,Montgomery Middle
2009,SOH,BVH,Approved,1739,5,287,2368,Southwest Senior High,Bonita Vista Senior High
2009,SOH,BVH,Denied,1739,3,172,2368,Southwest Senior High,Bonita Vista Senior High
2009,SOH,CPH,Approved,1739,8,460,1579,Southwest Senior High,Castle Park Senior High
2009,SOH,CVH,Approved,1739,5,287,2662,Southwest Senior High,Chula Vista Senior High
2009,SOH,CVH,Denied,1739,5,287,2662,Southwest Senior High,Chula Vista Senior High
2009,SOH,CVH,Pending,1739,1,57,2662,Southwest Senior High,Chula Vista Senior High
2009,SOH,ELH,Approved,1739,3,172,2467,Southwest Senior High,Eastlake High
2009,SOH,ELH,Denied,1739,3,172,2467,Southwest Senior High,Eastlake High
2009,SOH,GJH,Approved,1739,2,115,1079,Southwest Senior High,Granger Junior High
2009,SOH,HTH,Approved,1739,8,460,2318,Southwest Senior High,Hilltop Senior High
2009,SOH,HTH,Denied,1739,1,57,2318,Southwest Senior High,Hilltop Senior High
2009,SOH,MOH,Approved,1739,107,6152,1716,Southwest Senior High,Montgomery Senior High
2009,SOH,MOH,Denied,1739,4,230,1716,Southwest Senior High,Montgomery Senior High
2009,SOH,MVH,Approved,1739,47,2702,1775,Southwest Senior High,Mar Vista Senior High
2009,SOH,MVH,Denied,1739,5,287,1775,Southwest Senior High,Mar Vista Senior High
2009,SOH,OLH,Approved,1739,24,1380,1565,Southwest Senior High,Olympian High
2009,SOH,ORH,Approved,1739,11,632,2705,Southwest Senior High,Otay Ranch Senior High
2009,SOH,SUH,Denied,1739,1,57,2456,Southwest Senior High,Sweetwater High
2009,SOH,SYH,Approved,1739,77,4427,2392,Southwest Senior High,San Ysidro High
2009,SOH,SYH,Denied,1739,3,172,2392,Southwest Senior High,San Ysidro High
2009,SOM,BVM,Approved,711,1,140,1075,Southwest Middle,Bonita Vista Middle
2009,SOM,BVM,Denied,711,2,281,1075,Southwest Middle,Bonita Vista Middle
2009,SOM,CPM,Approved,711,5,703,1096,Southwest Middle,Castle Park Middle
2009,SOM,CVM,Approved,711,23,3234,1165,Southwest Middle,Chula Vista Middle
2009,SOM,CVM,Denied,711,6,843,1165,Southwest Middle,Chula Vista Middle
2009,SOM,ELM,Denied,711,1,140,1581,Southwest Middle,Eastlake Middle
2009,SOM,HTM,Approved,711,9,1265,1189,Southwest Middle,Hilltop Middle
